station_id	Station Code	Station name	latitude	longitude	altitude	NVE Vatn nr	NVE Vassdrag nr	Kommune	Fylke Nr	Fylke	Region	Region_2	Region_3	Region 4	lake_area_km2	basin_area_km2	lake_catchm_%	mar_limit	min_elev	mean_elev	max_elev	developed	agriculture	forest	natural_not_forest	peat	glacier	freshwater	sea	nodata	sum	year	resa_id	Uke_19	sample_date_19	Dyp	Uke_95	sample_date_95	LakeTemp_19	2019_ALK	2019_Al/Il	2019_Al/R	2019_Al	2019_Ca	2019_Cl	2019_DOC C	2019_F	2019_Fe	2019_KOND	2019_K	2019_Mg	2019_Mn	2019_NH4-N	2019_NO3-N	2019_Na	2019_PO4-P	2019_SO4	2019_*SO4	2019_SiO2	2019_TOC	2019_CNDOM	2019_CNDOMcorr	2019_TOTN	2019_TON	2019_TONcorr	2019_TOTP	2019_Temp_oC	2019_pH	2019_H	2019_LAL	2019_ALKE	2019_ANC	2019_ANCorg	comment_station	1995_ALK	1995_Al/Il	1995_IlAl_DOM	1995_Al/R	1995_Ca	1995_Cl	1995_F	1995_Fe	1995_KOND	1995_K	1995_Mg	1995_Mn	1995_NH4-N	1995_NO3-N	1995_Na	1995_SO4	1995_*SO4	1995_SiO2	1995_TOC	1995_CNDOM	1995_CNDOMcorr	1995_TOTN	1995_TON	1995_TONcorr	1995_TOTP	1995_pH	1995_H	1995_LAL	1995_ALKE	1995_ANC	1995_ANCorg
3061	432-4-2	Storsj?en	61.452	11.31	252	125	002.JD	Rendalen kommune	4	Hedmark	1	East (1+2)	East (1+2)	2-East	48.09579965	2293.039	2.097469762	Above	251.2978516	751.176118	1753.855225	0.055493553	1.523742928	58.24494504	26.20428125	10.56331077	0	3.408226451	0	0	99.99999999	2019	3061	43	10.24.2019	116	38	09.20.1995	8.8	0.329	5	7	16	6.81	0.88	2.6	27	28	4.62	0.71	0.89	1.7	2	112	1.06	1	2.64	2.022252541	3.77	2.8	32.55813953	31.81818182	200	86	88	3		7.34	0.045708819	2	308.5404568	389.6659504	380.1459504		0.292	11	4.074074074	10	5.1	0.9	40	75.9	3.81	0.66	0.81	6.6	5	96	0.85	3.9	3.001915806	3.3	2.7	28.72340426	27.27272727	195	94	99	3	7.21	0.0616595	0	270.8244466	261.9001721	252.7201721
3062	434-1-11	Abbortj?rna	62.305	12.145	739	35719	311.M1	Engerdal kommune	4	Hedmark	1	East (1+2)	East (1+2)	2-East	0.054204672	1.8756	2.889991024	Above	736.3461914	780.5545959	993.9631958	0	0	70.16988242	23.65784032	3.220059511	0	2.952217854	0	0	100.0000001	2019	3062	42	10.15.2019	2	38	09.20.1995	4.8	0.083	19	22	58	0.88	0.46	2.8	12	17	0.98	0.29	0.18	0.88	22	4	1.15	2	0.48	0.35680932	3.48	3	26.31578947	22.05882353	140	114	136	7		6.47	0.338844156	3	56.03141905	94.47454482	84.27454482		0.064	27	10	25	0.44	0.5	40		0.92	0.24	0.14	0.8	0	4	0.96	1.3	0.993389962	1.7	2.7	17.30769231	17.30769231	160	156	156	8	6.26	0.549540874	0	36.07709646	39.91307536	30.73307536
3063	434-2-4	Store Sorksj?en	61.98047756	11.99565138	677	33252	311.J1Z	Engerdal kommune	4	Hedmark	1	East (1+2)	East (1+2)	2-East	0.504663777	33.0411	1.527381887	Above	674.4685059	733.2407698	1011.822876	0	0.074926049	65.6192329	6.009292758	23.92956328	0	4.366985025	0	0	100	2019	3063	43	10.24.2019	5.5	38	09.20.1995	5.2	0.14	18	23	91	2.9	0.39	8.7	16	550	1.9	0.19	0.32	17	10	8	1.05	3	0.89	0.678361529	5.16	8.6	44.79166667	42.57425743	210	192	202	8		6.73	0.186208714	5	115.1258497	192.1798191	162.9398191		0.127	17	2.786885246	15	2.25	0.5	40	649.8	1.73	0.23	0.29	12.7	0	4	0.95	1.7	1.304624289	3	6.1	31.12244898	31.12244898	200	196	196	8	6.75	0.177827941	0	101.7096709	133.5541828	112.8141828
3064	434-2-21	Skjervagen	61.921	12.187	661	33273	310.53	Engerdal kommune	4	Hedmark	1	East (1+2)	East (1+2)	2-East	0.658688142	11.4352	5.760180337	Above	657.0728149	689.6839933	796.7330322	0	0	79.30849964	0	11.45532233	0	6.598770753	0	0.003219481	97.3658122	2019	3064	43	10.24.2019	8.4	38	09.20.1995	5.3	0.107	10	16	48	1.37	0.36	3.7	11	41	1.25	0.18	0.16	3	17	4	0.93	1	0.43	0.32152935	2.08	3.9	26.17449664	23.4939759	170	149	166	3		6.69	0.204173794	6	81.009423	108.4025546	95.1425546		0.075	17	4.358974359	20	0.96	0.3	40	45.3	1.05	0.2	0.15	1.7	0	6	0.73	1.4	1.078447184	0.5	3.9	22.4137931	22.4137931	180	174	174	3	6.44	0.363078055	3	47.65576249	59.07347994	45.81347994
3065	434-3-23	Fjellgutusj?en	62.075	12.088	734	1344	310.4D	Engerdal kommune	4	Hedmark	1	East (1+2)	East (1+2)	2-East	2.127552348	36.4834	5.831562705	Above	736.7926025	865.0092042	1343.011597	0	0.495991342	35.28760855	40.73722857	13.84816251	0	9.631009076	0	0	100	2019	3065	43	10.24.2019	8.7	38	09.20.1995	5.8	0.149	5	9	29	2.64	0.41	3.3	15	32	1.95	0.22	0.5	2.7	5	6	0.84	1	1.04	0.794349538	3.17	3.7	31.09243697	29.83870968	130	119	124	3		6.89	0.128824955	4	124.3994927	181.7459893	169.1659893		0.131	11	3.793103448	10	2.07	0.6	40	34	1.73	0.24	0.44	5.3	7	4	0.68	1.9	1.456617132	2.5	2.9	25.2173913	23.7704918	126	115	122	3	6.87	0.134896288	0	105.8405908	118.9389698	109.0789698
3066	434-5-1	Femunden	62.352	11.954	664	1348	311.J	Engerdal kommune	4	Hedmark	1	East (1+2)	East (1+2)	2-East	203.396365	1729.4081	11.76103923	Above	661.9918213	797.6991323	1459.837402	0.009393154	0.497050888	31.36049845	28.64565058	8.300641352	0	15.14203774	0	0.000701652	83.95597382	2019	3066	42	10.15.2019	25	49	12.03.1995	8.6	0.112	5	9	29	1.59	0.47	1.8	12	6.1	1.44	0.3	0.38	0.71	9	76	0.75	1	0.74	0.558749201	2.34	2	36.36363636	31.25	140	55	64	2		6.78	0.165958691	4	86.19242664	117.4522403	110.6522403		0.106	10	5.263157895	10	1.42	0.8	40	23.2	1.64	0.39	0.43	2	0	101	0.72	1.7	1.293751329		1.9	18.26923077	18.26923077	205	104	104	2	6.82	0.151356125	0	79.97210108	82.35638346	75.89638346
3067	436-1-3	Rabbtj?rna	62.348	11.278	895	35667	311.GE	Tolga kommune	4	Hedmark	1	East (1+2)	East (1+2)	2-East	0.065603337	1.8333	3.578428901	Above	891.0596924	921.8294878	980.925415	0	0	41.95099273	45.66744157	8.554734114	0	3.826832372	0	0	100.0000008	2019	3067	42	10.15.2019		47	11.22.1995	3.6	0.357	5	10	27	7.09	0.46	3.8	14	20	4.24	0.46	0.39	1.7	7	3	1.03	1	1.03	0.78475652	5.54	4	20	19.3236715	210	200	207	3		7.33	0.046773514	5	337.0530951	408.3093279	394.7093279		0.291	10	9.090909091	10	5.15	1	40	61.8	4.51	0.69	1.47	1.6	0	48	0.77	6.4	4.943506028	2.8	1.1	18.6440678	18.6440678	107	59	59	1	7.23	0.058884366	0	269.8044111	264.1788744	260.4388744
3068	437-1-9	Halvorstj?rna	62.53	10.209	831	34269	121.DD	Tynset kommune	4	Hedmark	1	East (1+2)	East (1+2)	2-East	0.070192232	0.5502	12.7575849	Above	829.6838379	842.3837695	865.404541	0	0	37.21066182	8.203156129	41.49476216	0	13.09142089	0	0	100.000001	2019	3068	42	10.14.2019		38	09.20.1995	5.6	0.416	5	13	16	7.94	1.52	5.2	12	18	5.21	0.78	0.5	2.5	20	4	1.28	2	0.45	0.295048955	0.3	5.3	17.90540541	16.7721519	320	296	316	4		7.48	0.033113112	8	397.0655545	461.8637554	443.8437554		0.384	11	1.30952381	19	7.12	1.3	40	147.6	4.29	0.7	0.49	5.6	0	6	0.84	1	0.730969658	0.5	8.4	22.16358839	22.16358839	385	379	379	6	7.46	0.034673685	8	364.5269188	392.1225338	363.5625338
3069	438-2-19	S?re Klettsj?en	61.993	10.232	947	32121	002.MAB	Alvdal kommune	4	Hedmark	1	East (1+2)	East (1+2)	2-East	0.19074941	3.7371	5.104209426	Above	947.2108765	1091.532044	1688.841797	0	0	18.65396695	68.6358172	7.574672913	0	5.135543211	0	0	100.0000003	2019	3069	42	10.14.2019		38	09.20.1995	3.6	0.055	21	27	86	0.52	0.2	2.7	17	220	0.63	0.075	0.12	26	4	4	0.39	2	0.57	0.436260276	4.08	3.1	19.13580247	18.6746988	170	162	166	9		5.89	1.288249552	6	26.5249311	37.19330846	26.65330846		0.041	25	10	35	0.4	0.2	40	60.3	0.65	0.15	0.11	7.4	0	7	0.32	1.2	0.92645434	1.1	2.5	22.32142857	22.32142857	119	112	112	3	5.78	1.659586907	10	11.3805985	15.63948918	7.13948918
3070	441-1-12	Storflotj?rna	62.53194908	11.02681626	741	35401	002.PA2Z	Os kommune	4	Hedmark	1	East (1+2)	East (1+2)	2-East	0.048785402	2.2789	2.140743435	Above	737.6412964	768.822151	853.4678345	0	0.089570956	68.84697666	1.025366011	27.85651177	0	2.181574497	0	0	99.99999988	2019	3070	42	10.15.2019		38	09.20.1995	3	0.549	5	11	63	13.1	1.13	4.9	7	240	6.63	0.19	0.61	10	7	12	1.04	2	1.52	1.141735626	4.42	5.1	19.54022989	19.02985075	280	261	268	4		7.47	0.033884416	6	532.0941927	690.0944616	672.7544616		0.864	10	2.564102564	10	16.8	1.1	40	223.4	8.95	0.25	0.84	1.5	0	6	1.01	2.5	1.905347023	2.9	3.9	15.6626506	15.6626506	255	249	249	5	7.84	0.014454398	0	851.0379677	874.2480365	860.9880365
3071	501-3-9	Mellsj?en	61.207	10.687	893	286	002.DD5BE1	Lillehammer kommune	5	Oppland	2	East (1+2)	East (1+2)	2-East	1.237467785	31.8243	3.888436777	Above	890.5925903	941.2658377	1089.718628	0.058429347	2.174260921	12.11674958	38.81628341	28.97141828	0	17.86285526	0	0	99.99999681	2019	3071	43	10.23.2019	6	38	09.20.1995	4.5	0.124	5	5	16	2.4	0.4	3.5	16	82	1.5	0.14	0.27	6.9	17	10	0.66	3	1.12	0.856958835	2.41	3.8	23.31288344	21.11111111	190	163	180	9		6.86	0.138038426	0	98.60966975	140.1596428	127.2396428		0.094	10	2.941176471	10	1.81	0.5	40	100	1.43	0.18	0.24	13.1	5	4	0.66	2	1.538050034	0.2	3.4	18.78453039	18.27956989	190	181	186	9	6.72	0.190546072	0	67.50299112	87.7024007	76.1424007
3072	511-3-15	VÜlÜsj?en	62.175	9.403	936	169	002.MF7	Dovre kommune	5	Oppland	8	Middle (8)	Middle (8)	5-Central	1.258519273	126.1602	0.997556498	Above	936.4579468	1161.584259	1713.755859	0	0.359344287	19.19058987	69.0308153	9.615116997	0	1.804141987	0	0	100.0000084	2019	3072	40	10.02.2019	5.7	38	09.18.1995	5.6	0.353	5	6	9.7	6.07	0.6	2.3	13	110	4.49	0.94	0.74	2.5	2	7	1.23	1	3.11	2.398100971	4.54	2	16.52892562	16.2601626	130	121	123	3		7.24	0.057543994	1	332.9812505	359.2836189	352.4836189		0.242	10	4.545454545	10	4.24	0.5	40	96.7	2.98	0.72	0.58	3.2	5	1	0.85	2.5	1.927092942	2.8	2.2	21.56862745	20.56074766	108	102	107	2	7.12	0.075857758	0	219.7703408	248.8110906	241.3310906
3073	512-1-8	Nedre M?lmsvatnet	62.285	8.375	1395	34656	103.D2Z	Lesja kommune	5	Oppland	8	Middle (8)	Middle (8)	5-Central	0.114133281	9.0132	1.266290338	Above	1393.390869	1542.740514	1867.625122	0	0	0	93.74698796	0	0.094282921	6.158695002	0	0	99.99996588	2019	3073	39	09.25.2019	5.3	42	10.17.1995	4.7	0.077	5	5	6.3	1.11	0.28	0.1	30	5	0.92	0.15	0.088	0.25	5	7	0.64	1	1.06	0.81462287	2	0.35	9.722222222	8.536585366	48	36	41	4		6.47	0.338844156	0	49.75271713	64.19280465	63.00280465		0.065	10	50	10	0.69	0.4	40		0.72	0.13	0.08	0.2	0	21	0.48	1	0.763588537	1.9	0.2	13.33333333	13.33333333	36	15	15	1	6.41	0.389045145	0	37.13341056	31.61349458	30.93349458
3074	512-1-14	Lomtj?rni	62.274	8.693	875	34676	104.D52	Lesja kommune	5	Oppland	8	Middle (8)	Middle (8)	5-Central	0.064380569	1.0004	6.435482707	Above	870.2208252	918.8284686	1039.225464	0	0	58.12831581	22.40962554	12.45470637	0	7.007352518	0	0	100.0000002	2019	3074	40	10.02.2019	2	41	10.12.1995	5	0.106	34	41	110	1.34	0.68	7.9	30	130	1.41	0.2	0.35	2.4	14	2	1.01	1	0.56	0.411082682	1.55	7.4	25.17006803	24.02597403	310	294	308	7		6.42	0.380189396	7	79.97210108	114.7234412	89.5634412		0.075	27	5.094339623	35	0.92	0.9	40	100.8	1.19	0.2	0.3	1.8	0	4	1.03	1	0.745466938	0.39	5.3	27.04081633	27.04081633	200	196	196	4	6.44	0.363078055	8	47.65576249	74.01286094	55.99286094
3075	512-1-18	HOH 1506	62.353	9.095	1510	34528	109.FB32	Lesja kommune	5	Oppland	8	Middle (8)	Middle (8)	5-Central	0.073878738	0.8896	8.304714293	Above	1506	1568.852293	1718.915649	0	0	0	91.45039375	0	0	8.549568825	0	0	99.99996257	2019	3075	39	09.25.2019	3.7	41	10.11.1995	3.2	0.064	5	5	6.9	0.87	0.27	0.15	27	5	0.84	0.23	0.1	0.29	6	29	0.5	1	1.24	0.955040749	1.65	0.42	7.118644068	6.461538462	94	59	65	2		6.27	0.537031796	0	36.07709646	44.19593682	42.76793682		0.039	10	50	10	0.22	0.3	40		0.39	0.1	0.04	0.6	0	33	0.22	0.6	0.45597853	0.73	0.2	7.692307692	7.692307692	59	26	26	1	5.88	1.318256739	0	9.15730999	3.085517301	2.405517301
3076	512-2-23	Ryggh?tj?rni	62.034	8.573	1524	34811	002.DKB0	Lesja kommune	5	Oppland	8	Middle (8)	Middle (8)	5-Central	0.226523138	10.2396	2.212226433	Above	1519.833008	1644.563928	1882.216553	0	0	0	97.78391485	0	0	2.216130637	0	0	100.0000455	2019	3076	39	09.25.2019	12.7	40	10.01.1995	3.2	0.095	5	5	20	1.29	0.17	0.17	23	18	1.16	0.34	0.14	0.47	11	80	0.73	1	1.18	0.91197992	3.38	0.5	17.24137931	12.5	120	29	40	2		6.63	0.234422882	0	68.54371795	82.04922111	80.34922111		0.053	10	50	8	0.5	0.2	40		0.62	0.17	0.08		0	97	0.27	0.8	0.615220014	2	0.2	18.18181818	18.18181818	108	11	11	2	6.34	0.45708819	0	24.38840466	18.40218472	17.72218472
3077	512-3-12	Langvatnet	62.317	9.152	1411	234	002.DJDB	Lesja kommune	5	Oppland	8	Middle (8)	Middle (8)	5-Central	1.315667275	11.8746	11.07967658	Above	1400.082275	1603.117242	2054.661133	0	0	0	85.78939066	0	0	14.21060921	0	0	99.99999987	2019	3077	39	09.25.2019	47.3	41	10.11.1995	6	0.069	5	5	4.6	0.98	0.24	0.36	6	2.1	0.75	0.11	0.089	2.9	4	1	0.39	1	0.99	0.761606591	0.56	0.51	10.625	9.807692308	53	48	52	2		6.37	0.426579519	0	41.35064785	48.83339847	47.09939847		0.049	10	35.71428571	10	0.71	0.4	40		0.69	0.13	0.09	3	0	16	0.32	1.5	1.152631445	0.53	0.28	5.6	5.6	66	50	50	2	6.27	0.537031796	0	20.09467965	16.42138527	15.46938527
3078	513-1-7	HOH 1370	62.041	7.451	1370	32062	002.DHM1	SkjÜk kommune	5	Oppland	8	Middle (8)	Middle (8)	5-Central	0.064471458	1.7487	3.686822111	Above	1370	1469.207068	1619.554565	0	0	0	91.51847178	0	4.237317639	4.244255064	0	0	100.0000445	2019	3078	42	10.18.2019		38	09.17.1995		0.064	5	5	7.1	2.06	0.27	0.11	45	1.5	1.55	0.12	0.1	0.35	5	29	0.53	1	3.42	2.65126783	1.31	0.35	15.2173913	12.5	57	23	28	1		6.18	0.660693448	0	36.07709646	56.60911372	55.41911372		0.04	10	50	10	0.74	0.3	40	42	0.69	0.06	0.04	1	0	30	0.23	1.7	1.311872929	0.2	0.2	16.66666667	16.66666667	42	12	12	3	6.03	0.933254301	0	10.27228588	5.757354984	5.077354984
3079	513-2-5	Gr?ntj?rni	61.757	7.815	1518	29267	075.DCC	SkjÜk kommune	5	Oppland	8	Middle (8)	Middle (8)	5-Central	0.555405614	4.1549	13.36748451	Above	1517.199951	1649.05514	1964.599976	0	0	0	59.56701309	0	27.01213758	13.42085587	0	0	100.0000065	2019	3079	41	10.10.2019		38	09.17.1995		0.064	5	5	32	1.13	0.11	0.1	38	26	0.79	0.11	0.041	0.87	2	45	0.28	1	1.1	0.851907647	0.9	0.25	10.86956522	10	70	23	25	1		6.31	0.489778819	0	36.07709646	45.67827975	44.82827975		0.04	10	50	10	0.49	0.3	40	42.1	0.53	0.08	0.04	1.9	0	82	0.17	1	0.767212857	0.3	0.2	20	20	92	10	10	2	5.99	1.023292992	0	10.27228588	2.04657357	1.36657357
3080	513-2-15	Kroketj?rni	61.968	8.131	1338	30239	002.DHE0	SkjÜk kommune	5	Oppland	8	Middle (8)	Middle (8)	5-Central	0.13886602	1.3946	9.957408561	Above	1338	1366.63287	1442.800049	0	0	0	90.02289451	0	0	9.977105501	0	0	100	2019	3080	42	10.18.2019		38	09.17.1995		0.077	11	16	31	0.96	0.24	0.79	34	12	0.91	0.19	0.11	0.32	12	1	0.59	2	0.97	0.746044874	1.97	0.93	15.5	12.91666667	73	60	72	2		6.39	0.407380278	5	49.75271713	61.29597601	58.13397601		0.048	10	13.69863014	10	0.4	0.4	40		0.55	0.15	0.06	0.4	0	1	0.36	0.7	0.530162792	0.8	0.73	11.23076923	11.23076923	66	65	65	2	6.27	0.537031796	0	19.01610061	18.46251946	15.98051946
3081	513-2-27	Styggvatnet	61.756	7.715	1405	29273	002.DHED	SkjÜk kommune	5	Oppland	8	Middle (8)	Middle (8)	5-Central	0.19099848	9.0604	2.108057918	Above	1407	1651.171957	2084.600098	0	0	0	58.1951579	0	32.52199038	9.282851682	0	0	99.99999997	2019	3081	41	10.10.2019		38	09.17.1995		0.063	5	7	110	0.81	0.091	0.1	71	63	0.55	0.042	0.042	2.6	2	64	0.18	1	0.4	0.307936196	1.22	0.16	26.66666667	20	72	6	8	2		6.21	0.616595002	2	35.01990641	37.45765528	36.91365528		0.041	10	50	10	0.4	0.2	60	18.7	0.43	0.04	0.02	1.8	0	93	0.15	0.5	0.381794269	0.5	0.2	22.22222222	22.22222222	102	9	9	2	6.04	0.912010839	0	11.3805985	6.463062165	5.783062165
3082	514-1-1	Urdadalstj?rnin	61.543	8.4	1540	30360	002.DHBAZ	Lom kommune	5	Oppland	3	Mountains (3)	Mountains (3)	3-Mountains	0.102470892	3.3513	3.057646048	Above	1539.814331	1822.973891	2319.889404	0	0	0	95.78049653	0	0.624853586	3.594561849	0	0	99.99991197	2019	3082	39	09.25.2019	3.9	38	09.18.1995	3.3	0.075	5	5	3.7	1.54	0.082	0.1	5	2.5	1.1	0.069	0.13	0.19	7	130	0.46	1	1.75	1.358678237	1.97	0.26	11.30434783	8.666666667	160	23	30	1		6.53	0.295120923	0	47.65576249	61.78677844	60.90277844		0.044	10	50	10	0.47	0.2	40		0.53	0.08	0.08	0.4	0	47	0.18	1	0.770837177	0.7	0.2	10.52631579	10.52631579	66	19	19	2	6.07	0.851138038	0	14.67480074	10.09345816	9.41345816
3083	514-1-10	Sjugurdtindtj?rni	61.485	8.569	1443	30398	002.DGG1Z	Lom kommune	5	Oppland	3	Mountains (3)	Mountains (3)	3-Mountains	0.049198651	0.1682	29.25008969	Above	1435.260864	1453.495392	1486.108887	0	0	0	70.5247228	0	0	29.47527284	0	0	99.99999564	2019	3083	39	09.25.2019	5.5	38	09.18.1995	5.5	0.082	5	5	8.6	0.97	0.14	0.52	5	4.1	0.61	0.07	0.15	0.5	2	1	0.27	1	0.24	0.181666548	0.73	0.72	12.20338983	11.80327869	62	59	61	2		6.57	0.26915348	0	54.98614505	65.40358852	62.95558852		0.054	10	16.12903226	10	0.5	0.3	40		0.53	0.09	0.1	1.1	0	4	0.18	0.7	0.533787112	0.3	0.62	11.27272727	11.27272727	59	55	55	2	6.2	0.630957344	0	25.45743003	19.98609001	17.87809001
3084	514-1-29	Brangsdalstj?rnin	61.624	8.086	1382	29439	002.DHBD	Lom kommune	5	Oppland	3	Mountains (3)	Mountains (3)	3-Mountains	0.056206373	1.9017	2.955585712	Above	1381.699951	1468.176158	1685.300049	0	0	0	96.4735902	0.542000219	0	2.984410113	0	0	100.0000005	2019	3084	39	09.25.2019	1.1	38	09.17.1995	3.8	0.091	5	7	28	1.55	0.13	0.83	9	30	1.13	0.39	0.14	1.7	7	8	0.35	1	1.45	1.123512818	2.1	1.1	16.41791045	14.86486486	82	67	74	3		6.51	0.309029543	2	64.37881215	80.13365893	76.39365893		0.076	10	10	10	1.13	0.2	40	54.8	0.98	0.35	0.12	2.4	0	4	0.28	1.7	1.315497249	1	1	8.928571429	8.928571429	116	112	112	8	6.68	0.208929613	0	48.70451279	46.06851664	42.66851664
3085	514-2-26	Panna	61.548	8.304	1460	30357	002.DHBBZ	Lom kommune	5	Oppland	3	Mountains (3)	Mountains (3)	3-Mountains	0.096854905	5.0858	1.904418288	Above	1459.904053	1628.411499	2220.35791	0	0	0	85.57189586	0	1.074582057	13.35352203	0	0	99.99999995	2019	3085	39	09.25.2019	7.1	38	09.18.1995	3.9	0.073	5	5	6.8	1.38	0.11	0.1	4	3.5	1.04	0.091	0.17	0.2	7	17	0.31	1	1.95	1.513280591	1.07	0.34	14.16666667	10.96774194	48	24	31	1		6.47	0.338844156	0	45.55654693	54.24341567	53.08741567		0.046	10	50	10	0.64	0.2	40		0.58	0.05	0.06	0.7	0	102	0.18	1.2	0.92645434	1	0.2	14.28571429	14.28571429	116	14	14	1	6.07	0.851138038	0	16.85139764	8.073983816	7.393983816
3086	515-1-23	Skytningen	61.814	9.026	822	32290	002.DHB2AA	VÜgÜ kommune	5	Oppland	3	Mountains (3)	Mountains (3)	3-Mountains	0.049129943	0.9872	4.976695981	Above	823.8685303	899.763675	1087.685669	0	2.945769485	36.49877116	46.94314054	8.521199349	0	5.091118351	0	0	99.99999888	2019	3086	42	10.14.2019	9	40	10.01.1995	5.5	0.855	5	14	1.4	19.8	0.73	3.8	28	24	13.1	1.63	3.67	100	18	5	1.31	2	15.2	11.80044688	1.24	4.1	15.95330739	14.90909091	280	257	275	23		7.77	0.016982437	9	841.9369359	1052.49324	1038.55324		0.762	14	3.333333333	22	13.4	1	40		9.42	1.2	2.85		0	1	0.81	8.7	6.733103407	4.9	4.2	14.78873239	14.78873239	285	284	284	6	7.72	0.019054607	8	747.8587401	759.6404207	745.3604207
3087	515-2-1	Tj?rnosen	61.593	9.014	1227	32455	002.DGE0	VÜgÜ kommune	5	Oppland	3	Mountains (3)	Mountains (3)	3-Mountains	0.134659471	6.8851	1.955809959	Above	1225.781738	1373.371367	1685.58252	0	0	0	96.36920933	1.673374501	0	1.957416739	0	0	100.0000006	2019	3087	40	10.01.2019	7.1	40	10.01.1995	2.1	0.267	5	7	8.8	3.63	0.11	0.83	9	150	3.34	0.26	1.45	2.6	2	7	0.87	2	2.4	1.863419208	6.26	1.1	9.90990991	9.734513274	120	111	113	6		7.3	0.050118723	2	245.311417	291.493734	287.753734		0.254	10	8.333333333	10	3.01	0.3	40		2.93	0.29	1.26		0	4	0.74	2.7	2.089958746	5.1	1.2	13.48314607	13.48314607	93	89	89	4	7.28	0.052480746	0	232.0338507	228.5024337	224.4224337
3088	515-2-24	Birisj?en	61.564	8.965	934	32476	002.DGE0	VÜgÜ kommune	5	Oppland	3	Mountains (3)	Mountains (3)	3-Mountains	0.417584804	9.7399	4.287362333	Above	933.9730835	1100.388628	1568.453369	0	1.627976935	33.08701584	50.14431356	10.47944989	0	4.66124634	0	0	100.0000026	2019	3088	40	10.02.2019	6	40	10.01.1995	6.9	0.386	5	5	3	5.47	0.32	2.6	13	37	4.75	0.93	1.76	5.4	9	1	0.98	1	2.11	1.63016325	6.42	3	17.64705882	16.75977654	180	170	179	4		7.38	0.041686938	0	366.5612824	431.7762132	421.5762132		0.346	10	3.225806452	10	4.79	0.6	40	83	4.18	0.94	1.6	3.3	0	1	0.84	3.4	2.623745858	6.8	3.1	19.49685535	19.49685535	160	159	159	3	7.45	0.035481339	0	325.854438	343.4478601	332.9078601
3089	516-2-8	Nedre Sikkilsdalsvatnet	61.482	9.013	992	32560	002.DFBCC	Nord-Fron kommune	5	Oppland	3	Mountains (3)	Mountains (3)	3-Mountains	0.476271905	23.3308	2.041386943	Above	991.168457	1233.968077	1820.116333	0	0.095622964	32.9349415	56.48927343	2.672900833	0	7.807261211	0	0	99.99999994	2019	3089	40	10.02.2019	2.4	38	09.18.1995	5.3	0.163	5	6	11	2.6	0.18	1.4	9	95	2.17	0.49	0.54	1.2	4	2	0.58	1	1.97	1.526305283	3.64	1.5	12.09677419	11.71875	130	124	128	3		6.92	0.120226443	1	138.8050876	165.97616	160.87616		0.152	10	5.882352941	10	2.3	0.3	40	124.9	1.92	0.49	0.53	3.3	5	1	0.55	2.5	1.934341582	2.2	1.7	15.45454545	14.7826087	116	110	115	3	6.84	0.144543977	0	127.4883599	134.6014141	128.8214141
3090	516-3-36	Store èkrevatnet	61.494	9.146	897	270	002.DFBCB	Nord-Fron kommune	5	Oppland	3	Mountains (3)	Mountains (3)	3-Mountains	2.010170309	66.2461	3.034397963	Above	894.0153809	1218.975668	1820.116333	0	0.141792733	34.83701672	55.20879011	2.968367956	0	6.844032361	0	0	99.99999989	2019	3090	40	10.02.2019	6.6	38	09.18.1995	7.7	0.165	5	5	8.8	2.38	0.16	1.9	10	35	1.95	0.37	0.6	1.1	22	1	0.6	1	1.14	0.881218919	3.88	1.5	17.24137931	13.76146789	110	87	109	2		6.95	0.112201845	0	140.8612301	176.9364612	171.8364612		0.136	10	6.25	10	1.77	0.3	40	44.7	1.58	0.38	0.48	1.1	0	1	0.52	1.7	1.311872929	2.5	1.6	17.39130435	17.39130435	93	92	92	3	6.9	0.125892541	0	111.0005902	116.2219289	110.7819289
3091	517-1-16	HOH 1506	61.905	9.703	1506	32215	002.LG	Sel kommune	5	Oppland	3	Mountains (3)	Mountains (3)	3-Mountains	0.104395047	0.9217	11.32635853	Above	1502.669922	1618.014104	1992.227051	0	0	0	88.6424978	0	0	11.35750222	0	0	100	2019	3091	39	09.25.2019	3.3	39	09.28.1995	3.8	0.047	5	7	23	0.22	0.097	0.37	4	25	0.24	0.11	0.012	21	5	1	0.085	4	0.17	0.128758999	0.47	0.73	4.74025974	4.591194969	160	154	159	12		5.78	1.659586907	2	17.93508706	12.48565847	10.00365847		0.032	10	29.41176471	19	0.08	0.2	40	17.1	0.37	0.06	0.009	4.1	0	1	0.08	0.5	0.381794269	0.19	0.34	2.956521739	2.956521739	116	115	115	12	5.45	3.548133892	9	0.808566274	-6.376534175	-7.532534175
